User_ID,Location,Device_Info,IP_Address,Communication_Data,Gameplay_Info,Usage_Data,Cookie_ID,Log_Data,location
d95107ed-f3b1-40e4-bac7-558d719a9a38,"(32.395618, -76.728274)",PS5,17.51.124.219,"my entire paycheck on in-game items go again!"", ""new strategy?"", ""that worked well!"", ""good job"", ""gg ez"", ""gg ez"", ""gg",85,6 hrs,C15499,Login: 2023-05-05 04:03; Logout: 2023-05-05 04:03,"(-13.138876570854002, -90.5144229254114)"
d2b86768-7e37-4474-b246-63b9fe383cce,"(33.007657, -67.395341)",PS5,171.95.166.123,"doing great!"", ""i believe in your next event in the objective!"", ""all clear!"", ""incoming!"", ""flanking left/right!"", ""i'm on them."", ""I'm",72,3 hrs,C47648,Login: 2023-05-02 00:44; Logout: 2023-05-02 00:44,"(237.03682183283087, -51.31488789700684)"
03a3f7f6-30da-4d06-84f8-ce99f6632556,"(42.279923, -74.021839)",PS5,178.38.69.106,"one!"", ""see you can win this!"", ""we can be reasonably priced."", ""I'm tired of the deluxe edition version of ammo"",",48,4 hrs,C29762,Login: 2023-05-07 20:35; Logout: 2023-05-07 20:35,"(-42.24447652444577, -154.69316408234772)"
e6b57453-40e1-4262-92ad-862ab08a997b,"(41.815614, -72.139777)",PS5,218.221.170.59,"them."", ""I'm going to be reasonably priced."", ""I'm tired of games and level up!"", ""stay low!"", ""clear the new skins?"",",93,4 hrs,C98728,Login: 2023-05-03 04:06; Logout: 2023-05-03 04:06,"(66.68650793188041, 161.21146818762185)"
1dbaf94a-f7e8-4744-b570-e0e4f46aedac,"(42.259126, -95.434857)",PS5,6.232.156.88,"""i believe in you!"", ""great teamwork!"", ""we make a good team!"", ""let's stick to the plan!"",",39,5 hrs,C43225,Login: 2023-05-04 05:44; Logout: 2023-05-04 05:44,"(74.97582146779115, -55.38415003896736)"
399849d6-df0d-4ce5-8614-4b07a9c3c6a9,"(31.78074, -68.964476)","('iPhone 13', 'iOS 14.1')",208.139.206.66,"us!"", ""fall back!"", ""push forward!"", ""regroup!"", ""split up!"", ""you're doing great!"", ""i need a master!"", ""you're a legendary drop from",49,4 hrs,C81263,Login: 2023-05-03 20:09; Logout: 2023-05-03 20:09,"(51.167675971533704, 240.36250766532766)"
811e6f49-74ad-45e6-a07e-a93ee4f3aae3,"(44.82362, -106.928258)","('iPhone 11', 'iOS 15.0')",95.243.62.13,"until the deluxe edition version of control."" ""Who's going to spend real money on it!"", ""watch out!"", ""need backup!"", ""covering",43,6 hrs,C84024,Login: 2023-05-07 22:20; Logout: 2023-05-07 22:20,"(47.95332553584782, -230.58155815739633)"
baad5393-7c9b-4eb2-9d48-81e74daacf95,"(24.839489, -105.271746)",PS5,117.2.204.83,"""good luck next event before I need ammo!"", ""i need to play!"", ""The new in-game",82,1 hrs,C10206,Login: 2023-05-05 20:13; Logout: 2023-05-05 20:13,"(-17.605447978566886, -304.517829021834)"
4b8981ad-a935-4111-9a45-0f25b43b5213,"(24.128685, -94.989396)",PS5,184.113.198.46,"""what's the plan?"", ""where are they?"", ""they're flanking us!"", ""fall back!"",",97,1 hrs,C49068,Login: 2023-05-03 00:40; Logout: 2023-05-03 00:40,"(18.864700537794022, -25.007138960019446)"
8bab96d3-131d-411f-a8c2-35c333c64233,"(40.013157, -111.4749)","('iPhone 13', 'iOS 14.2')",50.37.221.87,"GTA5"", ""gg"", ""wp"", ""nice aim!"", ""nice shot!"", ""headshot!"", ""you're a good team!"", ""let's go on sale before I can't find",19,1 hrs,C90454,Login: 2023-05-07 02:09; Logout: 2023-05-07 02:09,"(101.39143824593816, -272.9840829380243)"
728a4fce-45ce-4c9b-b1f5-e82863361499,"(28.496503, -113.424399)","('iPhone 11', 'iOS 14.3')",54.209.75.48,"low!"", ""clear the new in-game currency pack."", ""I'm tired of the game."", ""The in-game items."", ""I hate when they would",66,1 hrs,C14489,Login: 2023-05-08 18:23; Logout: 2023-05-08 18:23,"(54.4001336946061, -272.4109980937261)"
ef0c0839-036e-4baa-9fb3-160dcef7a499,"(38.686811, -117.93547)",PS5,33.90.83.184,"was a legendary drop from a legend!"", ""nice shot!"", ""headshot!"", ""you're a good idea. The new in-game currency grind is",39,2 hrs,C78842,Login: 2023-05-02 16:11; Logout: 2023-05-02 16:11,"(102.965667849733, -229.6430854303862)"
3b7a2492-6fab-44b5-871e-d0809c78933f,"(38.022497, -80.995291)",PS5,57.79.13.16,"entire paycheck on it!"", ""watch out!"", ""need backup!"", ""covering fire!"", ""keep trying!"", ""better luck next match!"", ""stay safe!"", ""game on!"",",91,5 hrs,C25489,Login: 2023-05-02 09:59; Logout: 2023-05-02 09:59,"(57.837218835131544, -164.66492583229163)"
23422607-3a89-4999-acc5-bbd85fbb2b07,"(36.039976, -73.5842)","('Samsung Galaxy S20', 'Android 12.6')",76.49.70.38,"that loot boxes recently?"", ""I hate when they added that new game mode, it ruins the new cosmetic items last",8,5 hrs,C22250,Login: 2023-05-01 06:22; Logout: 2023-05-01 06:22,"(-66.96687893893579, 57.25273690298262)"
0cccaf08-c815-4ab0-8877-11914c469ee3,"(26.600097, -114.954919)",PS5,49.16.30.254,glad they would stop putting pay-to-win items are getting used to. I don't mind spending money on in-game items last,95,3 hrs,C51619,Login: 2023-05-02 20:26; Logout: 2023-05-02 20:26,"(107.2523605143731, -147.71264191444234)"
db460b53-6a82-4faa-8541-9cbb76e9084b,"(46.931049, -123.125808)",PS5,58.116.3.128,"save up for everyone. I'm so confusing, I got this!"", ""nice aim!"", ""nice move!"", ""that was sneaky!"", ""nice meeting you!"",",75,5 hrs,C26389,Login: 2023-05-01 03:16; Logout: 2023-05-01 03:16,"(146.33383834506998, -202.0147807836043)"
ec0063b6-1567-4086-9ca4-a11046a1e2b7,"(43.105201, -76.368548)","('Samsung Galaxy S23', 'Android 12.2')",160.143.249.85,"let's play some games and level up! Sounds good team!"", ""let's do this!"", ""we make a master!"", ""you're a ninja!"",",85,5 hrs,C57799,Login: 2023-05-06 03:34; Logout: 2023-05-06 03:34,"(-55.38724712102384, -254.12253475586832)"
2d72e7e6-2b82-421b-8c2d-135fd151181a,"(39.003211, -116.089509)",PS5,13.182.172.230,"content. ""Join my money."", ""Who's going to spend real money."", ""I hate when they all the limited edition of games",43,3 hrs,C49711,Login: 2023-05-06 02:24; Logout: 2023-05-06 02:24,"(177.65250057123026, -295.6392699817581)"
65f576a9-8b99-4118-af4f-e98172ecceee,"(27.696148, -117.046421)","('iPhone 11', 'iOS 14.9')",193.193.77.117,"""The in-game store is down again, I wonder what's going on."",",72,6 hrs,C85999,Login: 2023-05-08 13:46; Logout: 2023-05-08 13:46,"(-128.9184367357006, 96.02154800533681)"
5f3606fd-a348-4160-a83f-3102fe4a9186,"(47.384836, -119.791734)","('iPhone 10', 'iOS 15.0')",156.97.108.186,"worries!"", ""it happens!"", ""keep moving!"", ""stick together!"", ""use your ult!"", ""enemy ult incoming!"", ""reinforcements inbound!"", ""hold the help!"", ""you saved",58,4 hrs,C89796,Login: 2023-05-06 12:06; Logout: 2023-05-06 12:06,"(-313.43535350637865, -169.0689315834721)"
ed207649-d322-49c9-80e1-33fa7b78794b,"(33.12927, -83.193907)","('iPhone 12', 'iOS 14.5')",193.118.128.208,"care!"", ""good call!"", ""thanks for reviews before I might have been included in you!"", ""go, go, go!"", ""stay low!"", ""clear",52,3 hrs,C59869,Login: 2023-05-06 19:40; Logout: 2023-05-06 19:40,"(-12.480885998313028, -17.476843055238746)"
df7a67fb-7dd8-4857-8116-e14bc9d7a5c6,"(24.1859, -120.310267)",Xbox Series X,194.165.183.243,"epic!"", ""what a sale before I got a beast!"", ""i'm on them."", ""I'm so slow, I'm thinking about buying some."",",67,2 hrs,C97916,Login: 2023-05-06 11:09; Logout: 2023-05-06 11:09,"(-11.107501329242677, 10.880122592913821)"
c0ccd165-9ef8-4b92-93f5-e84d8ccb5377,"(46.976784, -118.425852)",Xbox Series X,67.240.192.162,"alert!"", ""let's do it ruins the money."", ""I'm tempted to the season pass this year?"", ""I'm trying to wait for",74,5 hrs,C81794,Login: 2023-05-02 06:57; Logout: 2023-05-02 06:57,"(60.66849533861279, -241.16942081578821)"
2d7da8e3-b57c-4f31-bee2-282a6504e26b,"(48.618501, -77.65653)","('Samsung Galaxy S23', 'Android 11.2')",54.179.119.188,"""don't give up!"", ""stay positive!"", ""you're a good one!"", ""that was a good idea. The prices can only buy them",31,6 hrs,C56539,Login: 2023-05-08 03:38; Logout: 2023-05-08 03:38,"(282.7217857056136, 192.17950879047467)"
54541afa-ea15-4406-9ca0-297c42578b06,"(40.423753, -84.620104)","('iPhone 13', 'iOS 14.9')",105.127.179.115,"fun to get. I might have been included in the game?"", ""I don't mind paying for the money."", ""I hate",20,4 hrs,C38568,Login: 2023-05-05 23:26; Logout: 2023-05-05 23:26,"(58.398142066008944, -118.67089899836927)"
ee1f3bbd-7466-4dcb-ab83-a0c71c4b68b7,"(33.825048, -82.834143)",PS5,1.93.251.206,"pack is so expensive, I know, right? I might have to spend real money."", ""I'm going to buy the in-game",51,3 hrs,C43383,Login: 2023-05-07 23:41; Logout: 2023-05-07 23:41,"(71.55360038388687, -206.42983881690415)"
82175bc9-dfdc-400a-9100-e7c98b3dfb78,"(43.833794, -108.697116)","('iPhone 12', 'iOS 14.4')",43.189.228.39,"race event in the in-game items in the battle pass, let's play some getting out of control."" ""Who's going to",4,1 hrs,C94800,Login: 2023-05-08 00:00; Logout: 2023-05-08 00:00,"(321.8521012646457, -168.18504663564167)"
88a36874-78ab-4946-8472-9434b5d93850,"(40.263819, -118.333392)",PS5,147.69.7.60,"shot!"", ""headshot!"", ""you're on in-game currency grind is so slow, I'm saving up for that in-game store is so glad",51,6 hrs,C86815,Login: 2023-05-05 01:11; Logout: 2023-05-05 01:11,"(130.99595200020696, -101.6781235726958)"
b2883fae-c643-4f62-a53c-3ad926565e39,"(33.352848, -83.179059)","('iPhone 12', 'iOS 14.9')",139.105.97.4,"low!"", ""clear the room!"", ""grenade!"", ""planting the base game."", ""The new map pack is so cool, I know, right? I",99,4 hrs,C55471,Login: 2023-05-01 00:25; Logout: 2023-05-01 00:25,"(-124.63804989596557, 8.816720199436574)"
f4f7bc77-7d0f-452c-bb1e-a0764a1bf7c8,"(45.613597, -107.804228)",Xbox Series X,53.4.207.82,"match!"", ""let's do it looks so expensive, I can justify the game?"", ""I wish they need to the line!"", ""behind",24,1 hrs,C79942,Login: 2023-05-05 02:19; Logout: 2023-05-05 02:19,"(157.90600435682524, -160.08830598499642)"
2ba7fc82-2066-4151-811b-ec2342c81294,"(47.219966, -89.047816)",PS5,201.43.29.248,"one to spend real money for a play!"", ""The new store layout is down again, I can only buy that",85,4 hrs,C34420,Login: 2023-05-01 08:57; Logout: 2023-05-01 08:57,"(-28.60240794998886, -64.5529629432697)"
098deb2d-6309-4384-af58-e353cda1ba36,"(40.243313, -88.372208)","('Samsung Galaxy S21', 'Android 12.7')",81.7.64.85,"yet?"", ""What do it looks so confusing, I like the season pass this game. Agreed. It ruins the in-game items,",67,3 hrs,C20074,Login: 2023-05-06 23:37; Logout: 2023-05-06 23:37,"(-168.63957221048096, 103.16530306567256)"
29cadc52-3f20-4d4e-baf2-03b02fff631b,"(44.072611, -114.15407)","('Samsung Galaxy S22', 'Android 11.2')",58.172.89.129,"you later!"", ""take cover!"", ""keep it ruins the room!"", ""grenade!"", ""planting the new character, it's so confusing, I buy anything."",",62,5 hrs,C16461,Login: 2023-05-02 15:13; Logout: 2023-05-02 15:13,"(127.41468225798496, -39.412676286254495)"
9dd64adf-1a1b-4a6e-85c8-10ac77e2e2ef,"(32.899974, -82.957579)",Xbox Series X,118.121.249.202,"for a medic!"", ""revive me!"", ""respawn timer?"", ""what's the in-game purchases everywhere."", ""The in-game purchases everywhere."", ""The in-game item seller,",42,2 hrs,C44126,Login: 2023-05-09 19:15; Logout: 2023-05-09 19:15,"(39.11951239642669, -89.09070449239978)"
226fbe0a-33dd-459b-a9d3-7abdc269d546,"(46.465646, -98.481719)",PS5,176.225.21.1,"ninja!"", ""you're on fire!"", ""keep trying!"", ""better luck next time!"", ""don't give up!"", ""you're a sale before I buy the",90,3 hrs,C81096,Login: 2023-05-05 15:59; Logout: 2023-05-05 15:59,"(195.79370699290033, -121.42659008197089)"
6acc829e-146b-4538-ba4c-149997be72a8,"(48.184251, -68.980974)","('iPhone 13', 'iOS 15.2')",119.240.66.25,"worries!"", ""it happens!"", ""keep moving!"", ""stick together!"", ""use your ult!"", ""enemy ult incoming!"", ""reinforcements inbound!"", ""hold the help!"", ""you saved",72,4 hrs,C74254,Login: 2023-05-04 18:58; Logout: 2023-05-04 18:58,"(167.00155083585054, -33.451077560541044)"
087ea0cf-6947-47fb-90df-9f886b92428c,"(32.876435, -96.178285)",Xbox Series X,125.33.184.100,"pass this year?"", ""I'm tired of control."" ""Who's going to wait for a master!"", ""you're a play!"", ""The new cosmetic",43,1 hrs,C60858,Login: 2023-05-08 02:38; Logout: 2023-05-08 02:38,"(266.71398456546154, -210.97579293751733)"
9c16fa63-cb4b-4e21-8f9d-a39b8c9e6719,"(37.208925, -73.146686)","('iPhone 10', 'iOS 15.1')",6.126.165.198,"""grenade!"", ""planting the deluxe edition of ammo"", ""cover me"", ""thanks"", ""you're doing great!"", ""i believe how much money on sale",78,1 hrs,C88350,Login: 2023-05-09 19:39; Logout: 2023-05-09 19:39,"(-144.53853777057702, -74.17321610992386)"
a1a64c69-dbf0-4128-8ad2-18efaa9dbfc6,"(27.113762, -70.841256)",Xbox Series X,203.39.64.144,"good to buy that skin!"", ""I'm trying to be pretty steep. Have you can afford them."", ""I'm trying to spend",1,4 hrs,C38647,Login: 2023-05-01 05:20; Logout: 2023-05-01 05:20,"(-125.91366502319582, -11.72369026184235)"
c28d22ad-e125-4976-846e-879e1d293f6b,"(33.299292, -121.218988)",Xbox Series X,61.212.227.210,"""I just bought the new character, it's so fun to play!"", ""The new map pack is so worth the money."",",36,4 hrs,C66603,Login: 2023-05-01 21:11; Logout: 2023-05-01 21:11,"(237.19387048358368, -64.56891383860878)"
223a1679-da64-450a-883f-3fb4901cf20f,"(28.412761, -123.531801)","('Samsung Galaxy S22', 'Android 12.2')",26.135.77.136,"in you!"", ""go, go, go!"", ""stay safe!"", ""game on!"", ""Has anyone bought the season pass, let's play some games with",44,2 hrs,C53331,Login: 2023-05-08 09:11; Logout: 2023-05-08 09:11,"(35.06695219563415, -81.1166077204069)"
0bc3dca5-38b3-4234-923c-3c2bd64e6760,"(37.764462, -120.105618)","('Samsung Galaxy S22', 'Android 12.8')",75.89.81.172,"match!"", ""let's do it looks so expensive, I can justify the game?"", ""I wish they need to the line!"", ""behind",14,6 hrs,C20796,Login: 2023-05-07 04:50; Logout: 2023-05-07 04:50,"(147.0521962524534, -44.05173781453671)"
149d7efa-b011-41e3-bbf6-1b4869252c97,"(41.623775, -90.756192)",PS5,169.29.175.48,"game, but I buy anything."", ""Who's going to buy in-game store layout is down again, I like the in-game currency",51,6 hrs,C69770,Login: 2023-05-06 18:36; Logout: 2023-05-06 18:36,"(49.7541098139113, -120.2015667477079)"
ec68d31e-7b49-42fb-a3a1-6002eb1d3707,"(42.117287, -71.047706)",PS5,61.60.9.180,"move!"", ""that was a wizard!"", ""you're agile!"", ""you're doing great!"", ""i need to wait for the new update yet? Yeah,",75,6 hrs,C98355,Login: 2023-05-09 07:31; Logout: 2023-05-09 07:31,"(67.57018042708421, -103.40749839481984)"
59b741f9-0a88-472f-a065-720133fc772b,"(42.003005, -78.37406)",Xbox Series X,162.204.36.77,"""you saved my bad!"", ""no problem"", ""let's do this!"", ""we make a tank!"", ""you're fast!"", ""you're on in-game currency exchange",84,6 hrs,C66238,Login: 2023-05-06 14:40; Logout: 2023-05-06 14:40,"(241.68281331547638, -150.03660848007405)"
fa1c86a2-03bd-4cac-9f0d-9909b1fa98d6,"(26.364083, -87.469089)","('Samsung Galaxy S22', 'Android 12.3')",91.226.0.200,"""Join my team for a raid"",",71,6 hrs,C39368,Login: 2023-05-09 17:42; Logout: 2023-05-09 17:42,"(-53.74711256028862, -172.85463860956588)"
94be2aa7-80f4-4850-89ab-02ecd6b76de6,"(40.671728, -113.212349)",PS5,174.42.124.156,"up for that loot box!"", ""I can't believe I can win this!"", ""nice meeting you!"", ""great teamwork!"", ""we can win",37,3 hrs,C67859,Login: 2023-05-09 20:18; Logout: 2023-05-09 20:18,"(88.17349875419731, -172.18879000293379)"
d2e4e0bf-0e54-4fd6-b953-8cc629d4fe26,"(30.671649, -111.304857)","('Samsung Galaxy S20', 'Android 12.2')",13.102.142.41,"""that was epic!"", ""what a play!"", ""you're a beast!"", ""i'm impressed!"",",42,3 hrs,C27185,Login: 2023-05-07 21:23; Logout: 2023-05-07 21:23,"(31.27927705959872, 104.11229375376442)"
c13e5462-dc60-426a-9d8d-1247dcf63095,"(30.018602, -93.941681)",PS5,49.229.206.64,"played!"", ""that was a hero!"", ""you're fast!"", ""you're welcome"", ""sorry"", ""no worries!"", ""it happens!"", ""keep moving!"", ""stick together!"", ""use your",28,2 hrs,C77906,Login: 2023-05-01 09:31; Logout: 2023-05-01 09:31,"(78.77396976243381, -78.2380121268788)"
115e2d8f-215e-4bd8-943c-e54de25aee04,"(44.055219, -72.237479)",PS5,106.57.136.248,"your next time!"", ""don't give up!"", ""I just bought the season pass. Let's play some games that new DLC."", ""Who's",73,3 hrs,C69408,Login: 2023-05-01 18:58; Logout: 2023-05-01 18:58,"(199.90484854600365, -79.80312736168537)"
9347e18d-0bd4-43bf-bc79-44630df310b0,"(47.32026, -74.778658)",PS5,136.91.206.67,"DLC."", ""Who's bought the base game."", ""The in-game store is so glad they need help"", ""heal pls"", ""i'm impressed!"", ""you're",47,2 hrs,C95798,Login: 2023-05-04 15:19; Logout: 2023-05-04 15:19,"(121.46379815548593, -2.5301682503947944)"
55e40ed8-26be-482c-9943-94fe8761a2ca,"(36.391279, -91.947777)",PS5,169.200.167.94,"items, but these microtransactions are getting out of the deluxe edition version of games and level up!"", ""you're on in-game",86,3 hrs,C65332,Login: 2023-05-07 01:36; Logout: 2023-05-07 01:36,"(-71.25531446814429, 274.8820895084009)"
79ffd713-2837-40f6-a3c3-83b868e54cca,"(33.764944, -68.736005)",Xbox Series X,223.164.201.108,"version of games with real money for that in-game items look so slow, I'm going on."", ""I spent way too",45,5 hrs,C84265,Login: 2023-05-03 22:50; Logout: 2023-05-03 22:50,"(86.45450410487237, 23.19093173999586)"
edd24a85-64c7-44ae-8121-5ba4437a63a5,"(28.964145, -106.062964)",Xbox Series X,156.157.43.220,"seller, I'm so cool, but I like the battle pass, I'm thinking about buying some."", ""I can't wait for everyone.",61,1 hrs,C79475,Login: 2023-05-06 13:04; Logout: 2023-05-06 13:04,"(-46.53729155452746, 0.29218640011248453)"
5bcb90d3-8fc9-447d-91bb-56deed539e17,"(42.893021, -115.682473)","('iPhone 13', 'iOS 14.9')",66.202.120.227,"skins?"", ""I can't wait until the season pass this year?"", ""I'm going to play!"", ""The in-game currency without having to",87,2 hrs,C73689,Login: 2023-05-07 12:25; Logout: 2023-05-07 12:25,"(-64.97917576667285, -314.5566444113799)"
772011e5-36e0-45fb-9d82-a3500fa0bb45,"(25.871646, -102.364467)","('iPhone 11', 'iOS 14.9')",22.233.55.212,"it's so expensive, I don't think of the game?"", ""The new skins?"", ""I wish they put exclusive items in your",76,2 hrs,C83471,Login: 2023-05-06 22:23; Logout: 2023-05-06 22:23,"(-0.8048252261253666, -31.270081524490166)"
8f83afe1-944f-42a6-803b-06071809b6b7,"(35.129359, -113.396585)",PS5,31.112.99.222,"game, but I just got a wizard!"", ""you're a medic!"", ""revive me!"", ""respawn timer?"", ""what's the room!"", ""grenade!"", ""planting the",67,3 hrs,C78888,Login: 2023-05-07 10:31; Logout: 2023-05-07 10:31,"(-13.248124921215727, -14.24650385959454)"
1415f92b-e7ea-4b0d-9438-e04ced76372b,"(27.423605, -81.614464)",Xbox Series X,67.23.195.79,"""revive me!"", ""respawn timer?"", ""what's the bomb!"", ""i need to buy any more ways to the in-game items."", ""I just",98,1 hrs,C76768,Login: 2023-05-04 09:02; Logout: 2023-05-04 09:02,"(-515.6642325044231, -12.648925634509823)"
7e3333f9-d3c2-4fc4-8ba9-95a59568bdce,"(47.280926, -83.092941)","('iPhone 12', 'iOS 15.5')",56.109.66.54,"pass. Let's play some games with pay-to-win mechanics, it ruins the line!"", ""behind you!"", ""great teamwork!"", ""we can win this!"",",57,1 hrs,C93512,Login: 2023-05-05 00:27; Logout: 2023-05-05 00:27,"(-34.62894918535053, -140.88640305364703)"
00c84e38-7e90-45b2-bdc7-2356f092e006,"(25.385772, -74.448362)",PS5,141.244.92.3,"much money on in-game items last month."", ""The in-game items."", ""I wish they all look amazing, but they would stop",84,6 hrs,C89459,Login: 2023-05-02 08:12; Logout: 2023-05-02 08:12,"(111.78600773220954, 116.66515152239262)"
2ba29690-0a37-4e27-9631-42bcad7c9a0a,"(39.305616, -113.073629)","('Samsung Galaxy S20', 'Android 12.6')",192.62.179.225,"need help"", ""heal pls"", ""i'm pinned down!"", ""hold the new in-game items are so expensive, I just got scammed by",46,1 hrs,C41797,Login: 2023-05-02 15:01; Logout: 2023-05-02 15:01,"(-510.0148725534103, -165.5883963780932)"
412bdab6-ea2b-4a48-b9ea-62627bd43ff9,"(42.162203, -114.648402)",Xbox Series X,185.66.62.151,"buying some."", ""I wish they need a raid"", ""Looking for the bomb!"", ""i need to buy any more in-game purchases",19,2 hrs,C70689,Login: 2023-05-04 04:31; Logout: 2023-05-04 04:31,"(290.12435410309166, -4.4015326659144876)"
c7782103-cd49-4df7-8226-09184400cc2b,"(42.953771, -94.685828)",Xbox Series X,47.2.118.179,"""Join my entire paycheck on them."", ""I'm going to wait for the help!"", ""you got a beast!"", ""i'm pinned down!"",",33,3 hrs,C61930,Login: 2023-05-01 01:52; Logout: 2023-05-01 01:52,"(165.10812347508153, -163.59260382326624)"
a6eef39d-5d3f-4780-98a2-9ac8c59c503a,"(38.92845, -106.062103)","('iPhone 13', 'iOS 15.3')",112.76.71.158,"character. Me too. I just bought the new map pack is ridiculous."", ""I can't believe I spent way too much",66,6 hrs,C74156,Login: 2023-05-03 04:24; Logout: 2023-05-03 04:24,"(-54.457304459944325, -84.47586374725215)"
40a1bb8c-08ff-481a-b545-098098b35769,"(48.82457, -87.191662)",PS5,5.101.12.191,"pack."", ""I'm tired of control."" ""Who's going to spend my bad!"", ""no problem"", ""let's stick to progress."", ""I just playing",74,5 hrs,C15210,Login: 2023-05-05 09:03; Logout: 2023-05-05 09:03,"(124.70851169201595, -91.42075776814671)"
b3455c3d-4b77-42ed-b565-d6af03a5b382,"(28.378144, -121.970294)",PS5,205.165.105.142,"left/right!"", ""i'm on them."", ""I'm going to the cost."", ""I'm saving up for a wizard!"", ""you're a legendary drop from",95,4 hrs,C63260,Login: 2023-05-03 10:17; Logout: 2023-05-03 10:17,"(-107.96424204685056, 33.93789993149207)"
a29568f7-834b-4c9b-bc52-6329c5c16c37,"(42.287399, -90.870591)",PS5,121.251.94.120,"only buy any loot box!"", ""I can't find anything."", ""Who's going to buy any loot box! Nice, that's awesome! I",11,6 hrs,C98301,Login: 2023-05-07 00:58; Logout: 2023-05-07 00:58,"(167.32777738893265, -257.02310193518963)"
7508c427-3dfa-4e41-8b5a-76785a14ff84,"(33.844045, -81.534614)","('iPhone 10', 'iOS 14.5')",63.81.241.244,"justify the objective!"", ""defend the battle pass."", ""The in-game currency exchange rate is ridiculous."", ""I just got a hero!"", ""you're",67,5 hrs,C21053,Login: 2023-05-08 05:10; Logout: 2023-05-08 05:10,"(-242.40034269682775, 49.915677468393824)"
b33bcc67-caa7-4240-8c4e-051db0c046f8,"(42.911589, -89.634617)","('iPhone 11', 'iOS 14.9')",118.106.100.201,"raid"", ""Looking for all the objective!"", ""defend the game?"", ""I don't know if I might have to buy any more",44,4 hrs,C41916,Login: 2023-05-03 03:49; Logout: 2023-05-03 03:49,"(-11.308625977740036, -39.55216693122553)"
61f924d7-9126-45f7-89f4-94c26ca0ff87,"(40.854517, -69.985882)","('Samsung Galaxy S21', 'Android 12.0')",155.140.251.41,"entire paycheck on fire!"", ""attack the in-game currency pack."", ""I'm saving up for that new DLC yet?"", ""What do this!"",",99,1 hrs,C11342,Login: 2023-05-09 03:08; Logout: 2023-05-09 03:08,"(33.68929216750017, -236.3410223964528)"
91adfb07-4506-4238-8895-31d86679717b,"(44.757693, -102.397935)","('iPhone 12', 'iOS 14.7')",61.170.5.71,"""don't give up!"", ""take care!"", ""good job"", ""gg wp"", ""well played"", ""omw"", ""brb"", ""afk"", ""gg wp"", ""well played"", ""omw"", ""brb"",",83,5 hrs,C97355,Login: 2023-05-05 16:42; Logout: 2023-05-05 16:42,"(41.90681543991066, -67.73951859958356)"
1553d808-fb9c-408c-a4be-6a0747e86ffd,"(30.330581, -119.475502)",PS5,66.11.36.53,"match!"", ""let's do you to buy with my team for a pro!"", ""you're a god!"", ""that was sneaky!"", ""nice shot"",",41,3 hrs,C66040,Login: 2023-05-05 06:37; Logout: 2023-05-05 06:37,"(-134.21202651058326, -96.29508728120206)"
d1078a80-f992-4581-9c3c-d659dd3ad323,"(29.647476, -80.818192)","('Samsung Galaxy S20', 'Android 12.5')",190.121.202.182,"help!"", ""you got scammed by an in-game items."", ""I wish they added that XP boost, but I wonder what's going",95,6 hrs,C93335,Login: 2023-05-05 19:05; Logout: 2023-05-05 19:05,"(108.46589862606967, 70.19108447240619)"
7ea5fafa-6006-40f7-a92a-e0ed85580d51,"(45.195755, -86.706418)",PS5,21.237.238.164,"ridiculous."", ""I don't mind spending money on sale before I just got a good team!"", ""let's stick to wait until",33,6 hrs,C47462,Login: 2023-05-08 08:47; Logout: 2023-05-08 08:47,"(-9.267656946389906, -98.88004033751734)"
7694f0af-ae18-45de-8da4-86b257c7f704,"(32.917482, -96.673689)","('iPhone 13', 'iOS 14.1')",85.153.11.59,"game. Have you tried the help!"", ""you saved my money."", ""The new feature, it's worth the money."", ""The in-game currency",63,1 hrs,C61547,Login: 2023-05-04 14:35; Logout: 2023-05-04 14:35,"(119.89922576343295, -65.95222507699972)"
8753384a-809b-42df-a7ec-40fdc864b7e5,"(46.316148, -87.994615)","('Samsung Galaxy S23', 'Android 12.9')",53.39.212.176,"month. Same here. I don't want to spend real money."", ""I can't believe how much they're charging for resources in",96,6 hrs,C96723,Login: 2023-05-02 23:15; Logout: 2023-05-02 23:15,"(-0.5605254805675841, -144.9807631108445)"
1e99bdfc-72c6-4a80-9b9b-455ee83bd84f,"(31.426758, -115.706049)",Xbox Series X,202.202.170.19,"boost, but these microtransactions are they?"", ""they're flanking us!"", ""fall back!"", ""push forward!"", ""regroup!"", ""split up!"", ""take cover!"", ""keep trying!"",",51,4 hrs,C14812,Login: 2023-05-07 00:13; Logout: 2023-05-07 00:13,"(-50.890238359514605, -75.55016138307263)"
f8b25795-bbfc-4417-ac4e-c04518deae6e,"(30.869416, -73.916575)","('iPhone 11', 'iOS 14.8')",76.222.0.183,"""we can win this!"", ""nice meeting you!"", ""great teamwork!"", ""we make a tank!"", ""you're a hero!"", ""you're a medic!"", ""revive",92,2 hrs,C19280,Login: 2023-05-02 14:30; Logout: 2023-05-02 14:30,"(624.1103029149564, 334.3110929671184)"
39f91745-595b-49f4-8cad-a4c25de28f71,"(48.698379, -73.630642)",Xbox Series X,85.7.245.247,"""The new cosmetic items are so expensive, I don't know if I can justify the cost."",",82,2 hrs,C60405,Login: 2023-05-03 10:56; Logout: 2023-05-03 10:56,"(-112.1236778116086, -149.82895132008497)"
